job_id,job_title,company_type,industry,country,city,remote_type,experience_level,min_experience_years,salary_min_usd,salary_max_usd,employment_type,posted_year,company_size,salary_avg_usd,salary_level,career_stage,is_remote_friendly,role_group
SF05EDKMM0XW,Data Analyst,MNC,Tech,Canada,Montreal,Onsite,Mid,2,104154,116052,Full-time,2024,Large,110103.0,Medium,Mid Level,False,Data Analytics
3TSDKQPJYARY,Machine Learning Engineer,Research Lab,Healthcare,Australia,Brisbane,Hybrid,Entry,0,57405,65862,Full-time,2021,Medium,61633.5,Low,Entry Level,True,Machine Learning
PY8P5A6KB6K3,Machine Learning Engineer,MNC,Tech,Canada,Toronto,Hybrid,Mid,2,104469,117979,Full-time,2021,Medium,111224.0,Medium,Mid Level,True,Machine Learning
DP3U136KH2GX,Data Analyst,Research Lab,Healthcare,UK,Remote,Remote,Mid,2,100394,120173,Full-time,2024,Large,110283.5,Medium,Mid Level,True,Data Analytics
R8ZCT46QM3JR,MLOps Engineer,MNC,Education,Canada,Toronto,Onsite,Senior,5,154536,156881,Full-time,2022,Small,155708.5,High,Senior Level,False,Machine Learning
9F6DS3EC7QI2,Applied Scientist,MNC,Healthcare,India,Remote,Remote,Mid,2,92662,126576,Full-time,2024,Small,109619.0,Medium,Mid Level,True,Applied AI / Research
KUMW7AFLZEDJ,Data Analyst,MNC,Healthcare,India,Pune,Hybrid,Entry,0,55645,74024,Full-time,2024,Small,64834.5,Low,Entry Level,True,Data Analytics
FQXS1GO5FDRP,Data Scientist,Research Lab,Education,USA,Austin,Onsite,Entry,0,55408,76344,Full-time,2026,Large,65876.0,Low,Entry Level,False,Data Science
PBQD827Y5V17,Applied Scientist,MNC,Tech,Germany,Remote,Remote,Senior,5,149355,158405,Full-time,2020,Large,153880.0,High,Senior Level,True,Applied AI / Research
YGTM0R5809AH,Machine Learning Engineer,Research Lab,Healthcare,Canada,Montreal,Hybrid,Mid,2,91586,115299,Full-time,2025,Small,103442.5,Medium,Mid Level,True,Machine Learning
091WHMP4SN2M,Data Analyst,Startup,Education,Australia,Brisbane,Hybrid,Mid,2,103973,117382,Full-time,2025,Medium,110677.5,Medium,Mid Level,True,Data Analytics
22N1WLECT3SX,Machine Learning Engineer,Research Lab,Healthcare,India,Hyderabad,Onsite,Entry,0,53146,85603,Full-time,2026,Small,69374.5,Low,Entry Level,False,Machine Learning
747B6EV3JX17,Machine Learning Engineer,Research Lab,Education,Australia,Remote,Remote,Senior,5,154597,178002,Full-time,2020,Large,166299.5,Very High,Senior Level,True,Machine Learning
ZWCOIDMX2RBE,Data Analyst,Startup,Education,UK,London,Hybrid,Entry,0,64789,77295,Full-time,2020,Medium,71042.0,Low,Entry Level,True,Data Analytics
G16F8XQNZTZO,Data Scientist,Startup,Tech,India,Chennai,Hybrid,Mid,2,93589,118106,Full-time,2026,Large,105847.5,Medium,Mid Level,True,Data Science
ZZ8OWG3MOUPS,Machine Learning Engineer,Startup,Tech,USA,Boston,Onsite,Senior,5,148370,163354,Full-time,2022,Large,155862.0,High,Senior Level,False,Machine Learning
GPXC43ZC3RP6,Data Scientist,Startup,Finance,Germany,Frankfurt,Hybrid,Mid,2,103794,107524,Full-time,2025,Medium,105659.0,Medium,Mid Level,True,Data Science
APQJ3BATA0BI,AI Researcher,Research Lab,Retail,Germany,Remote,Remote,Entry,0,51364,79050,Full-time,2021,Medium,65207.0,Low,Entry Level,True,AI Research
MP9L3CFHCRH2,Machine Learning Engineer,Research Lab,Healthcare,UK,Remote,Remote,Mid,2,104905,123702,Full-time,2022,Small,114303.5,Medium,Mid Level,True,Machine Learning
TMEBLO2XQPWQ,Applied Scientist,MNC,Tech,Australia,Brisbane,Hybrid,Mid,2,100146,112580,Full-time,2022,Small,106363.0,Medium,Mid Level,True,Applied AI / Research
JBSPOOFQXRS4,Machine Learning Engineer,Research Lab,Retail,Germany,Frankfurt,Onsite,Entry,0,53365,81477,Full-time,2026,Medium,67421.0,Low,Entry Level,False,Machine Learning
4YZ15CI2DOC6,MLOps Engineer,Startup,Healthcare,India,Bangalore,Hybrid,Senior,5,146109,168421,Full-time,2020,Large,157265.0,High,Senior Level,True,Machine Learning
E8SLW9RJ7QUU,MLOps Engineer,MNC,Finance,UK,Manchester,Hybrid,Senior,5,151362,166323,Full-time,2026,Small,158842.5,High,Senior Level,True,Machine Learning
81R80DEH1WC1,Machine Learning Engineer,Startup,Healthcare,India,Hyderabad,Hybrid,Mid,2,104557,117127,Full-time,2020,Medium,110842.0,Medium,Mid Level,True,Machine Learning
0DT1EY515GGM,MLOps Engineer,Research Lab,Finance,Germany,Hamburg,Hybrid,Senior,5,142202,179725,Full-time,2021,Large,160963.5,Very High,Senior Level,True,Machine Learning
9D6W30ZHMZYE,Data Scientist,Startup,Retail,UK,Birmingham,Hybrid,Mid,2,101245,112424,Full-time,2024,Medium,106834.5,Medium,Mid Level,True,Data Science
V6X0KMWG38S4,Machine Learning Engineer,Startup,Tech,Australia,Remote,Remote,Mid,2,93331,120324,Full-time,2021,Medium,106827.5,Medium,Mid Level,True,Machine Learning
MXVSM3AB2NKO,MLOps Engineer,MNC,Retail,UK,London,Onsite,Mid,2,96095,122782,Full-time,2020,Large,109438.5,Medium,Mid Level,False,Machine Learning
GGNNV4T1U5MR,Data Scientist,MNC,Retail,UK,Remote,Remote,Entry,0,60953,68609,Full-time,2024,Large,64781.0,Low,Entry Level,True,Data Science
MCDADD1S2MBK,Data Scientist,MNC,Tech,Germany,Munich,Onsite,Senior,5,141847,173994,Full-time,2025,Small,157920.5,High,Senior Level,False,Data Science
6FSV9ZACEVMD,Data Scientist,Startup,Retail,Canada,Remote,Remote,Mid,2,99954,106707,Full-time,2026,Medium,103330.5,Medium,Mid Level,True,Data Science
L5IYRP22JODI,Data Scientist,MNC,Retail,Germany,Munich,Onsite,Senior,5,150042,173114,Full-time,2022,Small,161578.0,Very High,Senior Level,False,Data Science
12IUH5C0W5LT,Machine Learning Engineer,Research Lab,Tech,USA,San Francisco,Hybrid,Entry,0,56116,70435,Full-time,2021,Large,63275.5,Low,Entry Level,True,Machine Learning
3TLPOO31AGKM,MLOps Engineer,Research Lab,Healthcare,UK,Remote,Remote,Senior,5,143316,165197,Full-time,2024,Large,154256.5,High,Senior Level,True,Machine Learning
DSE7GI8W4NLA,Applied Scientist,Startup,Finance,India,Bangalore,Onsite,Mid,2,102137,125129,Full-time,2025,Medium,113633.0,Medium,Mid Level,False,Applied AI / Research
KLGKTRICATD0,MLOps Engineer,Startup,Education,India,Pune,Hybrid,Senior,5,144854,165720,Full-time,2024,Large,155287.0,High,Senior Level,True,Machine Learning
QKZCG0GTABQE,MLOps Engineer,MNC,Healthcare,Germany,Remote,Remote,Entry,0,51562,72015,Full-time,2026,Medium,61788.5,Low,Entry Level,True,Machine Learning
MWAQCQ7H5FN6,Applied Scientist,Startup,Healthcare,India,Remote,Remote,Entry,0,61581,87974,Full-time,2020,Small,74777.5,Low,Entry Level,True,Applied AI / Research
NP46J0R6B9TH,Machine Learning Engineer,Startup,Finance,Canada,Toronto,Onsite,Senior,5,151856,176681,Full-time,2020,Small,164268.5,Very High,Senior Level,False,Machine Learning
CVLB0PI99C79,Applied Scientist,MNC,Healthcare,USA,Remote,Remote,Senior,5,147868,170123,Full-time,2021,Large,158995.5,High,Senior Level,True,Applied AI / Research
IPVWA39RJVZN,Applied Scientist,Research Lab,Retail,Canada,Vancouver,Onsite,Mid,2,100355,119393,Full-time,2026,Medium,109874.0,Medium,Mid Level,False,Applied AI / Research
CUL2VQ3DC4QX,Machine Learning Engineer,MNC,Healthcare,UK,Remote,Remote,Mid,2,103729,107802,Full-time,2025,Medium,105765.5,Medium,Mid Level,True,Machine Learning
E30208458ODS,Data Analyst,Research Lab,Healthcare,Germany,Munich,Hybrid,Entry,0,57820,73979,Full-time,2021,Large,65899.5,Low,Entry Level,True,Data Analytics
3VG527JOL78S,Data Analyst,Startup,Retail,USA,Seattle,Hybrid,Mid,2,102604,120245,Full-time,2024,Medium,111424.5,Medium,Mid Level,True,Data Analytics
326NTX15D2FS,Data Scientist,MNC,Retail,Australia,Remote,Remote,Entry,0,51967,80504,Full-time,2024,Large,66235.5,Low,Entry Level,True,Data Science
2ZEYDFK1OX0T,Data Scientist,MNC,Tech,India,Bangalore,Onsite,Senior,5,146003,168673,Full-time,2023,Small,157338.0,High,Senior Level,False,Data Science
KBFSZTSTBTTI,Data Scientist,Startup,Retail,UK,London,Hybrid,Senior,5,147802,167516,Full-time,2020,Medium,157659.0,High,Senior Level,True,Data Science
MLW4JB3YAXJH,MLOps Engineer,MNC,Retail,Germany,Munich,Hybrid,Mid,2,95390,110950,Full-time,2022,Medium,103170.0,Medium,Mid Level,True,Machine Learning
ZWS51ZWZPPR3,Machine Learning Engineer,Research Lab,Tech,Australia,Remote,Remote,Senior,5,142606,169577,Full-time,2020,Small,156091.5,High,Senior Level,True,Machine Learning
KXQRH7B93D03,AI Researcher,Research Lab,Retail,Germany,Munich,Onsite,Entry,0,54726,69273,Full-time,2020,Large,61999.5,Low,Entry Level,False,AI Research
5O0BNR18LAZO,MLOps Engineer,Research Lab,Healthcare,UK,Birmingham,Onsite,Senior,5,151008,172495,Full-time,2022,Large,161751.5,Very High,Senior Level,False,Machine Learning
YCMCLM8DSWQK,MLOps Engineer,Research Lab,Healthcare,Canada,Montreal,Hybrid,Senior,5,154717,177580,Full-time,2021,Medium,166148.5,Very High,Senior Level,True,Machine Learning
ISWZAPQ1350G,Data Scientist,MNC,Healthcare,USA,Seattle,Onsite,Mid,2,99682,111582,Full-time,2022,Small,105632.0,Medium,Mid Level,False,Data Science
QLJOYFP4ZNKI,Machine Learning Engineer,MNC,Healthcare,Germany,Berlin,Onsite,Senior,5,154659,167915,Full-time,2026,Small,161287.0,Very High,Senior Level,False,Machine Learning
Z4V6HHCBWPGB,Data Scientist,MNC,Finance,Canada,Vancouver,Hybrid,Senior,5,148703,173002,Full-time,2020,Large,160852.5,Very High,Senior Level,True,Data Science
BEK5PLBCH7IJ,Applied Scientist,Startup,Retail,Australia,Brisbane,Hybrid,Senior,5,146830,177057,Full-time,2026,Medium,161943.5,Very High,Senior Level,True,Applied AI / Research
8P59OX7Q630U,AI Researcher,Research Lab,Healthcare,USA,Austin,Hybrid,Mid,2,94979,118675,Full-time,2023,Large,106827.0,Medium,Mid Level,True,AI Research
BN69AZYHBGXL,AI Researcher,Startup,Tech,Australia,Remote,Remote,Entry,0,58580,71456,Full-time,2026,Small,65018.0,Low,Entry Level,True,AI Research
FW81COU3G13O,AI Researcher,MNC,Healthcare,UK,Manchester,Hybrid,Senior,5,145908,169691,Full-time,2026,Small,157799.5,High,Senior Level,True,AI Research
G3X3C5ZELTPP,AI Researcher,MNC,Healthcare,USA,Remote,Remote,Mid,2,101290,108949,Full-time,2024,Medium,105119.5,Medium,Mid Level,True,AI Research
LHDF7ONTPLUT,AI Researcher,Research Lab,Tech,Germany,Munich,Hybrid,Mid,2,95447,125445,Full-time,2021,Small,110446.0,Medium,Mid Level,True,AI Research
52JVIB3J96JN,MLOps Engineer,Startup,Tech,USA,Remote,Remote,Senior,5,153397,162315,Full-time,2022,Small,157856.0,High,Senior Level,True,Machine Learning
EMB0Q0HF3G67,Applied Scientist,Startup,Retail,Australia,Remote,Remote,Mid,2,94880,111016,Full-time,2026,Small,102948.0,Medium,Mid Level,True,Applied AI / Research
73PFETCJZCL9,AI Researcher,Startup,Education,Australia,Melbourne,Hybrid,Mid,2,100807,127446,Full-time,2020,Large,114126.5,Medium,Mid Level,True,AI Research
V1IH4A7QW8LZ,AI Researcher,Startup,Finance,Germany,Munich,Hybrid,Senior,5,144459,166998,Full-time,2021,Small,155728.5,High,Senior Level,True,AI Research
ILQGWK4D2A68,Machine Learning Engineer,Research Lab,Healthcare,Canada,Toronto,Onsite,Senior,5,141820,176099,Full-time,2023,Medium,158959.5,High,Senior Level,False,Machine Learning
GHQHOAB41PS9,Data Analyst,MNC,Education,Germany,Remote,Remote,Entry,0,52788,68239,Full-time,2020,Medium,60513.5,Low,Entry Level,True,Data Analytics
SX9W8MLU8VN2,MLOps Engineer,MNC,Retail,Canada,Vancouver,Hybrid,Senior,5,141575,168345,Full-time,2022,Large,154960.0,High,Senior Level,True,Machine Learning
C5RVGEY6O3RI,Applied Scientist,MNC,Healthcare,USA,New York,Hybrid,Mid,2,94324,128350,Full-time,2022,Small,111337.0,Medium,Mid Level,True,Applied AI / Research
XHQNF73S3B29,Applied Scientist,Research Lab,Healthcare,UK,Birmingham,Onsite,Senior,5,154140,170770,Full-time,2022,Medium,162455.0,Very High,Senior Level,False,Applied AI / Research
YXR2VAH4XY0S,MLOps Engineer,Research Lab,Healthcare,Canada,Remote,Remote,Mid,2,92675,110812,Full-time,2026,Medium,101743.5,Medium,Mid Level,True,Machine Learning
F3KK4P7X829J,MLOps Engineer,MNC,Healthcare,Germany,Munich,Onsite,Senior,5,140525,171264,Full-time,2024,Medium,155894.5,High,Senior Level,False,Machine Learning
1YT9LH3ELL39,Data Scientist,Research Lab,Education,USA,New York,Hybrid,Entry,0,58338,67031,Full-time,2022,Large,62684.5,Low,Entry Level,True,Data Science
S0HIX7NV1645,AI Researcher,MNC,Retail,UK,Manchester,Onsite,Mid,2,96061,118693,Full-time,2023,Medium,107377.0,Medium,Mid Level,False,AI Research
6HYTJRE9FKXS,Applied Scientist,Startup,Tech,Germany,Remote,Remote,Entry,0,51046,72131,Full-time,2024,Large,61588.5,Low,Entry Level,True,Applied AI / Research
6G0BVB91DM1N,MLOps Engineer,Research Lab,Finance,India,Pune,Onsite,Entry,0,53312,65253,Full-time,2021,Large,59282.5,Low,Entry Level,False,Machine Learning
O88BPJ8B7DO2,Applied Scientist,Research Lab,Education,Germany,Remote,Remote,Mid,2,97009,112322,Full-time,2020,Small,104665.5,Medium,Mid Level,True,Applied AI / Research
GIMII8W4CAZS,AI Researcher,MNC,Tech,USA,Boston,Onsite,Mid,2,96714,115500,Full-time,2024,Large,106107.0,Medium,Mid Level,False,AI Research
T2I2YQFMFAWX,Data Analyst,MNC,Retail,USA,Seattle,Hybrid,Mid,2,102989,106023,Full-time,2022,Small,104506.0,Medium,Mid Level,True,Data Analytics
YK8ZT97V7HUD,MLOps Engineer,Startup,Retail,USA,Remote,Remote,Senior,5,148944,168479,Full-time,2022,Large,158711.5,High,Senior Level,True,Machine Learning
8ZVOJW77QOC4,Applied Scientist,MNC,Tech,Canada,Montreal,Hybrid,Entry,0,57708,65765,Full-time,2025,Large,61736.5,Low,Entry Level,True,Applied AI / Research
JT7TVO7GAHZK,Applied Scientist,Research Lab,Tech,Germany,Remote,Remote,Mid,2,90528,126583,Full-time,2022,Small,108555.5,Medium,Mid Level,True,Applied AI / Research
ZNIOS58V1Q7R,Applied Scientist,Research Lab,Education,Germany,Munich,Onsite,Entry,0,56797,78433,Full-time,2026,Large,67615.0,Low,Entry Level,False,Applied AI / Research
U36DS9GVMB9K,MLOps Engineer,Startup,Education,UK,Birmingham,Onsite,Mid,2,96439,105097,Full-time,2024,Medium,100768.0,Medium,Mid Level,False,Machine Learning
MIDE29JITWBW,AI Researcher,Research Lab,Retail,Australia,Brisbane,Hybrid,Senior,5,150937,162300,Full-time,2020,Medium,156618.5,High,Senior Level,True,AI Research
H8PF3USVQTGR,Data Analyst,Startup,Finance,UK,Manchester,Onsite,Mid,2,94284,120634,Full-time,2021,Small,107459.0,Medium,Mid Level,False,Data Analytics
C6DH0PMNMZPV,MLOps Engineer,MNC,Education,UK,Remote,Remote,Mid,2,100102,105084,Full-time,2023,Small,102593.0,Medium,Mid Level,True,Machine Learning
A07VHWQAD7BR,MLOps Engineer,Startup,Healthcare,Canada,Montreal,Onsite,Mid,2,90920,105209,Full-time,2024,Small,98064.5,Medium,Mid Level,False,Machine Learning
M2BCINSKPYGP,Applied Scientist,MNC,Healthcare,Canada,Montreal,Hybrid,Senior,5,147229,179216,Full-time,2026,Small,163222.5,Very High,Senior Level,True,Applied AI / Research
AOPVVGPL30NI,Applied Scientist,MNC,Retail,India,Bangalore,Hybrid,Entry,0,63513,79374,Full-time,2022,Medium,71443.5,Low,Entry Level,True,Applied AI / Research
B7W7Y4Z0534Y,Applied Scientist,Startup,Finance,Canada,Remote,Remote,Entry,0,60227,71372,Full-time,2023,Large,65799.5,Low,Entry Level,True,Applied AI / Research
21AC7XFS7YUP,MLOps Engineer,Research Lab,Retail,India,Remote,Remote,Senior,5,145656,158643,Full-time,2020,Small,152149.5,High,Senior Level,True,Machine Learning
XBJQHRO4KD17,MLOps Engineer,MNC,Finance,Canada,Remote,Remote,Senior,5,150526,166893,Full-time,2020,Medium,158709.5,High,Senior Level,True,Machine Learning
XX0ZSMU31MCC,MLOps Engineer,Startup,Finance,Canada,Toronto,Onsite,Mid,2,97782,120291,Full-time,2020,Large,109036.5,Medium,Mid Level,False,Machine Learning
ZSKFCK1K2TBR,Data Analyst,Research Lab,Finance,UK,London,Onsite,Mid,2,94687,122536,Full-time,2022,Small,108611.5,Medium,Mid Level,False,Data Analytics
UYUWTXDWKSRI,MLOps Engineer,MNC,Retail,USA,San Francisco,Hybrid,Entry,0,50407,72179,Full-time,2020,Large,61293.0,Low,Entry Level,True,Machine Learning
V4V3S4TMZX9E,Data Analyst,Research Lab,Tech,India,Bangalore,Onsite,Senior,5,150347,163595,Full-time,2021,Small,156971.0,High,Senior Level,False,Data Analytics
PL5KPR3I0HW2,Applied Scientist,MNC,Education,India,Delhi,Onsite,Senior,5,149092,166085,Full-time,2025,Medium,157588.5,High,Senior Level,False,Applied AI / Research
AQBZB29IPOUF,AI Researcher,MNC,Education,Australia,Brisbane,Onsite,Entry,0,64914,87296,Full-time,2020,Medium,76105.0,Low,Entry Level,False,AI Research
2S6VL01LF6TL,Machine Learning Engineer,Startup,Healthcare,USA,Remote,Remote,Mid,2,94147,124361,Full-time,2021,Medium,109254.0,Medium,Mid Level,True,Machine Learning
TDJQ2Y19OV7J,AI Researcher,Startup,Healthcare,USA,Seattle,Onsite,Senior,5,151121,167597,Full-time,2026,Large,159359.0,High,Senior Level,False,AI Research
1GXELIOQTCHT,AI Researcher,MNC,Education,India,Remote,Remote,Senior,5,143377,163666,Full-time,2022,Small,153521.5,High,Senior Level,True,AI Research
58ITMQCDNUJA,MLOps Engineer,Startup,Finance,Australia,Sydney,Hybrid,Entry,0,51425,77766,Full-time,2021,Small,64595.5,Low,Entry Level,True,Machine Learning
GF96MZXMRF4P,Data Scientist,Research Lab,Healthcare,India,Remote,Remote,Mid,2,104269,107162,Full-time,2025,Large,105715.5,Medium,Mid Level,True,Data Science
O6WT1ADB4J9G,Data Analyst,Startup,Finance,Canada,Remote,Remote,Entry,0,59911,84882,Full-time,2024,Medium,72396.5,Low,Entry Level,True,Data Analytics
YGH6GVTVGJJX,AI Researcher,Startup,Retail,USA,Seattle,Onsite,Entry,0,55225,73097,Full-time,2025,Large,64161.0,Low,Entry Level,False,AI Research
G7INPZUUXDNX,AI Researcher,MNC,Education,India,Remote,Remote,Entry,0,57770,82924,Full-time,2021,Small,70347.0,Low,Entry Level,True,AI Research
OGEP60RCH1MQ,Data Scientist,Startup,Tech,Canada,Vancouver,Hybrid,Entry,0,59051,86365,Full-time,2024,Large,72708.0,Low,Entry Level,True,Data Science
0MCCMGM50XDZ,Data Analyst,Startup,Education,Canada,Montreal,Onsite,Mid,2,100440,124030,Full-time,2022,Medium,112235.0,Medium,Mid Level,False,Data Analytics
9385SA70TTK0,AI Researcher,Startup,Retail,Australia,Remote,Remote,Entry,0,61632,74554,Full-time,2024,Small,68093.0,Low,Entry Level,True,AI Research
C37PBDQELJ14,Machine Learning Engineer,Research Lab,Finance,India,Remote,Remote,Senior,5,150793,159625,Full-time,2025,Small,155209.0,High,Senior Level,True,Machine Learning
4QO0YKA6R3J7,Applied Scientist,Research Lab,Finance,USA,Remote,Remote,Mid,2,97064,116721,Full-time,2021,Large,106892.5,Medium,Mid Level,True,Applied AI / Research
8G7I0M7CISV0,MLOps Engineer,Startup,Finance,Canada,Toronto,Onsite,Senior,5,144146,172961,Full-time,2026,Small,158553.5,High,Senior Level,False,Machine Learning
56K0PZZ124LZ,Data Analyst,Startup,Tech,India,Pune,Hybrid,Mid,2,102061,116948,Full-time,2025,Large,109504.5,Medium,Mid Level,True,Data Analytics
IFWJUZ20UEZG,AI Researcher,MNC,Healthcare,UK,Remote,Remote,Mid,2,96664,121721,Full-time,2026,Large,109192.5,Medium,Mid Level,True,AI Research
T3LDG45F5V9F,Applied Scientist,Startup,Finance,Australia,Sydney,Onsite,Mid,2,95997,110628,Full-time,2024,Medium,103312.5,Medium,Mid Level,False,Applied AI / Research
E61YWR8PN7LA,Data Scientist,Research Lab,Finance,Australia,Melbourne,Onsite,Entry,0,59414,70291,Full-time,2025,Medium,64852.5,Low,Entry Level,False,Data Science
1O3D8407P75W,Data Scientist,Startup,Finance,Canada,Vancouver,Hybrid,Mid,2,97061,122410,Full-time,2026,Large,109735.5,Medium,Mid Level,True,Data Science
IVT2ZSTUDN52,Data Analyst,Research Lab,Retail,USA,Seattle,Onsite,Mid,2,92870,122188,Full-time,2020,Large,107529.0,Medium,Mid Level,False,Data Analytics
I64Y7BK4AJL6,AI Researcher,MNC,Retail,Germany,Remote,Remote,Senior,5,154916,169780,Full-time,2026,Medium,162348.0,Very High,Senior Level,True,AI Research
KEEBPPDYZE92,Machine Learning Engineer,Startup,Finance,USA,Boston,Hybrid,Mid,2,101403,106109,Full-time,2024,Small,103756.0,Medium,Mid Level,True,Machine Learning
H0CN7OWG2WGN,Data Scientist,MNC,Education,Germany,Hamburg,Hybrid,Entry,0,61713,80965,Full-time,2022,Medium,71339.0,Low,Entry Level,True,Data Science
6EELFTKBZ6O1,Data Scientist,Startup,Tech,India,Remote,Remote,Entry,0,64737,68752,Full-time,2026,Medium,66744.5,Low,Entry Level,True,Data Science
RGBKS5GWP1HF,Data Analyst,Research Lab,Healthcare,Germany,Frankfurt,Hybrid,Senior,5,143221,169516,Full-time,2021,Medium,156368.5,High,Senior Level,True,Data Analytics
O3ZITP6JKDIR,Machine Learning Engineer,MNC,Healthcare,USA,New York,Onsite,Senior,5,146244,160224,Full-time,2021,Large,153234.0,High,Senior Level,False,Machine Learning
7YAO0ETTI56C,Data Scientist,MNC,Tech,Australia,Melbourne,Onsite,Mid,2,95728,127090,Full-time,2022,Medium,111409.0,Medium,Mid Level,False,Data Science
QLP5XYH2TS2U,Data Scientist,Startup,Tech,Australia,Brisbane,Onsite,Senior,5,141099,172319,Full-time,2024,Large,156709.0,High,Senior Level,False,Data Science
T809J6DKT4T6,AI Researcher,Research Lab,Tech,India,Remote,Remote,Senior,5,148972,173792,Full-time,2021,Medium,161382.0,Very High,Senior Level,True,AI Research
20545RKTHCZ3,MLOps Engineer,Research Lab,Finance,India,Remote,Remote,Entry,0,62836,84254,Full-time,2025,Medium,73545.0,Low,Entry Level,True,Machine Learning
Q77LDC6KTQ98,Machine Learning Engineer,Startup,Tech,India,Delhi,Onsite,Mid,2,98564,126794,Full-time,2021,Large,112679.0,Medium,Mid Level,False,Machine Learning
I630HA6L0WD1,AI Researcher,Startup,Education,Germany,Munich,Hybrid,Entry,0,62503,75680,Full-time,2020,Medium,69091.5,Low,Entry Level,True,AI Research
ZHEDS1R51IHY,MLOps Engineer,Research Lab,Retail,USA,Remote,Remote,Mid,2,91882,129842,Full-time,2022,Medium,110862.0,Medium,Mid Level,True,Machine Learning
MYSQ41VZ7OIH,MLOps Engineer,Research Lab,Retail,India,Remote,Remote,Entry,0,51715,73823,Full-time,2026,Medium,62769.0,Low,Entry Level,True,Machine Learning
ASZT4BCTFUXW,Machine Learning Engineer,Startup,Finance,UK,Manchester,Hybrid,Entry,0,57700,71645,Full-time,2022,Medium,64672.5,Low,Entry Level,True,Machine Learning
OLEGK5UE3213,Machine Learning Engineer,MNC,Healthcare,Germany,Remote,Remote,Mid,2,100336,129486,Full-time,2025,Small,114911.0,Medium,Mid Level,True,Machine Learning
208NGJWZLAW3,AI Researcher,Startup,Tech,Germany,Remote,Remote,Senior,5,145396,170423,Full-time,2022,Small,157909.5,High,Senior Level,True,AI Research
IWE7C4DES4JG,Applied Scientist,MNC,Tech,India,Chennai,Hybrid,Mid,2,103380,122751,Full-time,2021,Large,113065.5,Medium,Mid Level,True,Applied AI / Research
VASC5GFFN2HX,Machine Learning Engineer,MNC,Retail,Germany,Hamburg,Hybrid,Senior,5,144034,172381,Full-time,2020,Large,158207.5,High,Senior Level,True,Machine Learning
REIEPWML8I1Z,Data Analyst,Startup,Tech,Canada,Vancouver,Onsite,Senior,5,145633,164988,Full-time,2024,Medium,155310.5,High,Senior Level,False,Data Analytics
88C9STJTB5QK,MLOps Engineer,Startup,Finance,USA,Remote,Remote,Entry,0,58469,75130,Full-time,2026,Large,66799.5,Low,Entry Level,True,Machine Learning
84MKDR9H9O4Q,Machine Learning Engineer,Research Lab,Education,Germany,Frankfurt,Hybrid,Entry,0,52414,71381,Full-time,2025,Large,61897.5,Low,Entry Level,True,Machine Learning
YMX9GUFVAEZB,AI Researcher,Research Lab,Finance,Canada,Remote,Remote,Entry,0,57730,73404,Full-time,2026,Large,65567.0,Low,Entry Level,True,AI Research
GJSUJTS4DFN3,Data Scientist,MNC,Finance,USA,New York,Onsite,Mid,2,95598,124620,Full-time,2022,Large,110109.0,Medium,Mid Level,False,Data Science
D7OEV741J199,Machine Learning Engineer,Startup,Education,USA,Remote,Remote,Entry,0,52051,75942,Full-time,2020,Small,63996.5,Low,Entry Level,True,Machine Learning
VL3DMNDXHK70,AI Researcher,Research Lab,Education,Germany,Remote,Remote,Entry,0,63397,73926,Full-time,2022,Medium,68661.5,Low,Entry Level,True,AI Research
UJY0I1YWYY4U,MLOps Engineer,Startup,Retail,India,Pune,Hybrid,Entry,0,51140,75893,Full-time,2025,Medium,63516.5,Low,Entry Level,True,Machine Learning
KC21ZNF3D1Z8,MLOps Engineer,MNC,Healthcare,Canada,Toronto,Onsite,Entry,0,57126,87326,Full-time,2026,Small,72226.0,Low,Entry Level,False,Machine Learning
2MGU1HKN6EG7,Machine Learning Engineer,Startup,Education,Germany,Remote,Remote,Mid,2,101346,114418,Full-time,2021,Large,107882.0,Medium,Mid Level,True,Machine Learning
QCVOFCNUGATV,Data Analyst,Research Lab,Education,Canada,Montreal,Hybrid,Mid,2,103380,110915,Full-time,2022,Small,107147.5,Medium,Mid Level,True,Data Analytics
Y3M8OMP2R8J1,AI Researcher,Research Lab,Retail,Canada,Remote,Remote,Entry,0,56711,73339,Full-time,2023,Medium,65025.0,Low,Entry Level,True,AI Research
IX51DGNQ2BVY,MLOps Engineer,Startup,Finance,UK,London,Onsite,Entry,0,52218,77957,Full-time,2024,Small,65087.5,Low,Entry Level,False,Machine Learning
JLMXWMKHHB4N,MLOps Engineer,Startup,Healthcare,USA,New York,Onsite,Mid,2,97819,123703,Full-time,2026,Large,110761.0,Medium,Mid Level,False,Machine Learning
12TX1BAIX6BT,AI Researcher,MNC,Education,UK,Manchester,Onsite,Entry,0,64346,85278,Full-time,2020,Large,74812.0,Low,Entry Level,False,AI Research
DC1EY6CX5O9J,MLOps Engineer,Research Lab,Education,UK,London,Hybrid,Senior,5,146972,158589,Full-time,2023,Large,152780.5,High,Senior Level,True,Machine Learning
RPYEGLTEL46Q,Data Scientist,MNC,Tech,India,Remote,Remote,Senior,5,144967,177280,Full-time,2020,Small,161123.5,Very High,Senior Level,True,Data Science
69HCZIOV1T4R,Data Scientist,MNC,Healthcare,UK,Remote,Remote,Entry,0,61661,70927,Full-time,2026,Small,66294.0,Low,Entry Level,True,Data Science
